12:17:49.708 -> 04:17:34,IK,0,-31.977472,115.816360,250000,5,915000000,7,10,-67,-102,10.00,0.000000,0.000000
12:17:51.217 -> 04:17:54,IK,1,-31.977472,115.816360,250000,5,915000000,7,12,-66,-98,10.00,0.000000,0.000000
12:17:52.763 -> 04:17:55,IK,2,-31.977448,115.816360,250000,5,915000000,7,12,-67,-96,10.25,0.000000,0.000000
12:17:54.293 -> 04:17:57,IK,3,-31.977448,115.816360,250000,5,915000000,7,12,-68,-130,10.00,0.000000,0.000000
12:17:55.811 -> 04:17:58,IK,4,-31.977453,115.816338,250000,5,915000000,7,12,-68,-130,10.00,0.000000,0.000000
12:17:57.343 -> 04:18:00,IK,5,-31.977465,115.816338,250000,5,915000000,7,12,-68,-132,10.00,0.000000,0.000000
12:17:58.878 -> 04:18:01,IK,6,-31.977482,115.816399,250000,5,915000000,7,12,-69,-131,10.25,0.000000,0.000000
12:18:00.438 -> 04:18:03,IK,7,-31.977478,115.816406,250000,5,915000000,7,12,-68,-98,10.00,0.000000,0.000000
12:18:01.958 -> 04:18:04,IK,8,-31.977472,115.816368,250000,5,915000000,7,12,-68,-98,10.00,0.000000,0.000000
12:18:03.482 -> 04:18:06,IK,9,-31.977468,115.816353,250000,5,915000000,7,12,-69,-130,10.25,0.000000,0.000000
12:18:05.007 -> 04:18:08,IK,10,-31.977472,115.816353,250000,5,915000000,7,12,-68,-130,9.50,0.000000,0.000000
12:18:06.524 -> 04:18:09,IK,11,-31.977472,115.816353,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:18:08.084 -> 04:18:11,IK,12,-31.977472,115.816353,250000,5,915000000,7,12,-69,-130,10.00,0.000000,0.000000
12:18:09.582 -> 04:18:12,IK,13,-31.977432,115.816338,250000,5,915000000,7,12,-68,-130,10.00,0.000000,0.000000
12:18:11.135 -> 04:18:14,IK,14,-31.977432,115.816338,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:18:12.675 -> 04:18:15,IK,15,-31.977451,115.816338,250000,5,915000000,7,12,-68,-130,10.00,0.000000,0.000000
12:18:14.192 -> 04:18:17,IK,16,-31.977451,115.816338,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:18:15.712 -> 04:18:18,IK,17,-31.977545,115.816360,250000,5,915000000,7,12,-67,-130,9.75,0.000000,0.000000
12:18:17.241 -> 04:18:20,IK,18,-31.977545,115.816360,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:18:18.768 -> 04:18:21,IK,19,-31.977598,115.816383,250000,5,915000000,7,12,-70,-130,10.00,0.000000,0.000000
12:18:20.321 -> 04:18:23,IK,20,-31.977598,115.816383,250000,5,915000000,7,12,-67,-131,9.75,0.000000,0.000000
12:18:21.843 -> 04:18:24,IK,21,-31.977598,115.816383,250000,5,915000000,7,12,-67,-98,10.00,0.000000,0.000000
12:18:23.383 -> 04:18:26,IK,22,-31.977638,115.816368,250000,5,915000000,7,12,-67,-100,10.00,0.000000,0.000000
12:18:24.890 -> 04:18:27,IK,23,-31.977634,115.816315,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:18:26.450 -> 04:18:29,IK,24,-31.977642,115.816277,250000,5,915000000,7,12,-68,-130,10.00,0.000000,0.000000
12:18:27.951 -> 04:18:30,IK,25,-31.977674,115.816246,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:18:29.493 -> 04:18:32,IK,26,-31.977669,115.816254,250000,5,915000000,7,12,-67,-130,9.75,0.000000,0.000000
12:18:31.039 -> 04:18:34,IK,27,-31.977676,115.816238,250000,5,915000000,7,12,-67,-130,10.25,0.000000,0.000000
12:18:32.557 -> 04:18:35,IK,28,-31.977671,115.816223,250000,5,915000000,7,12,-66,-130,10.25,0.000000,0.000000
12:18:34.107 -> 04:18:37,IK,29,-31.977671,115.816223,250000,5,915000000,7,12,-67,-98,10.00,0.000000,0.000000
12:18:35.609 -> 04:18:38,IK,30,-31.977617,115.816193,250000,5,915000000,7,12,-67,-130,9.50,0.000000,0.000000
12:18:37.157 -> 04:18:40,IK,31,-31.977617,115.816193,250000,5,915000000,7,12,-67,-96,9.25,0.000000,0.000000
12:18:38.698 -> 04:18:41,IK,32,-31.977591,115.816299,250000,5,915000000,7,12,-66,-129,10.00,0.000000,0.000000
12:18:40.224 -> 04:18:43,IK,33,-31.977591,115.816299,250000,5,915000000,7,12,-67,-96,9.50,0.000000,0.000000
12:18:41.763 -> 04:18:44,IK,34,-31.977589,115.816345,250000,5,915000000,7,12,-68,-129,10.00,0.000000,0.000000
12:18:43.284 -> 04:18:46,IK,35,-31.977589,115.816345,250000,5,915000000,7,12,-67,-98,9.75,0.000000,0.000000
12:18:44.800 -> 04:18:47,IK,36,-31.977638,115.816299,250000,5,915000000,7,12,-67,-129,10.25,0.000000,0.000000
12:18:46.363 -> 04:18:49,IK,37,-31.977667,115.816277,250000,5,915000000,7,12,-67,-130,10.25,0.000000,0.000000
12:18:47.871 -> 04:18:50,IK,38,-31.977715,115.816238,250000,5,915000000,7,12,-66,-98,10.25,0.000000,0.000000
12:18:49.389 -> 04:18:52,IK,39,-31.977736,115.816208,250000,5,915000000,7,12,-67,-129,9.50,0.000000,0.000000
12:18:50.937 -> 04:18:53,IK,40,-31.977736,115.816208,250000,5,915000000,7,12,-67,-132,9.50,0.000000,0.000000
12:18:52.455 -> 04:18:55,IK,41,-31.977736,115.816208,250000,5,915000000,7,12,-67,-100,10.00,0.000000,0.000000
12:18:54.011 -> 04:18:56,IK,42,-31.977736,115.816208,250000,5,915000000,7,12,-68,-98,9.50,0.000000,0.000000
12:18:55.540 -> 04:18:58,IK,43,-31.977736,115.816208,250000,5,915000000,7,12,-67,-130,10.00,0.000000,0.000000
12:18:57.040 -> 04:19:00,IK,44,-31.977736,115.816208,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:18:58.588 -> 04:19:01,IK,45,-31.977736,115.816208,250000,5,915000000,7,12,-67,-130,10.00,0.000000,0.000000
12:19:00.113 -> 04:19:02,IK,46,-31.977736,115.816208,250000,5,915000000,7,12,-68,-130,9.50,0.000000,0.000000
12:19:01.662 -> 04:19:04,IK,47,-31.977776,115.816261,250000,5,915000000,7,12,-67,-98,10.50,0.000000,0.000000
12:19:03.178 -> 04:19:06,IK,48,-31.977776,115.816261,250000,5,915000000,7,12,-67,-129,10.00,0.000000,0.000000
12:19:04.720 -> 04:19:07,IK,49,-31.977764,115.816338,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:19:08.237 -> 04:19:11,IK,50,-31.977764,115.816338,250000,5,915000000,7,12,-65,-96,10.25,0.000000,0.000000
12:19:09.780 -> 04:19:12,IK,51,-31.977642,115.816360,250000,5,915000000,7,14,-65,-94,9.75,0.000000,0.000000
12:19:11.295 -> 04:19:14,IK,52,-31.977642,115.816360,250000,5,915000000,7,14,-66,-129,10.00,0.000000,0.000000
12:19:12.841 -> 04:19:15,IK,53,-31.977581,115.816307,250000,5,915000000,7,14,-65,-130,10.25,0.000000,0.000000
12:19:14.391 -> 04:19:17,IK,54,-31.977554,115.816292,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:19:15.885 -> 04:19:18,IK,55,-31.977524,115.816223,250000,5,915000000,7,14,-65,-130,10.00,0.000000,0.000000
12:19:17.430 -> 04:19:20,IK,56,-31.977531,115.816223,250000,5,915000000,7,14,-65,-129,10.00,0.000000,0.000000
12:19:18.963 -> 04:19:21,IK,57,-31.977530,115.816200,250000,5,915000000,7,14,-65,-96,10.00,0.000000,0.000000
12:19:20.500 -> 04:19:23,IK,58,-31.977518,115.816200,250000,5,915000000,7,14,-66,-130,9.75,0.000000,0.000000
12:19:22.012 -> 04:19:25,IK,59,-31.977497,115.816246,250000,5,915000000,7,14,-65,-130,10.00,0.000000,0.000000
12:19:23.544 -> 04:19:26,IK,60,-31.977484,115.816284,250000,5,915000000,7,14,-65,-129,10.25,0.000000,0.000000
12:19:25.071 -> 04:19:28,IK,61,-31.977476,115.816422,250000,5,915000000,7,14,-65,-130,10.25,0.000000,0.000000
12:19:26.611 -> 04:19:29,IK,62,-31.977493,115.816551,250000,5,915000000,7,14,-65,-100,10.00,0.000000,0.000000
12:19:28.146 -> 04:19:31,IK,63,-31.977507,115.816589,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:19:29.671 -> 04:19:32,IK,64,-31.977543,115.816635,250000,5,915000000,7,14,-66,-130,9.75,0.000000,0.000000
12:19:31.215 -> 04:19:34,IK,65,-31.977573,115.816673,250000,5,915000000,7,14,-66,-96,10.00,0.000000,0.000000
12:19:32.759 -> 04:19:35,IK,66,-31.977583,115.816689,250000,5,915000000,7,14,-66,-98,10.00,0.000000,0.000000
12:19:34.275 -> 04:19:37,IK,67,-31.977583,115.816689,250000,5,915000000,7,14,-65,-130,10.00,0.000000,0.000000
12:19:35.812 -> 04:19:38,IK,68,-31.977617,115.816689,250000,5,915000000,7,14,-65,-130,10.25,0.000000,0.000000
12:19:37.336 -> 04:19:40,IK,69,-31.977617,115.816689,250000,5,915000000,7,14,-65,-96,9.50,0.000000,0.000000
12:19:38.864 -> 04:19:41,IK,70,-31.977625,115.816620,250000,5,915000000,7,14,-65,-130,10.00,0.000000,0.000000
12:19:40.413 -> 04:19:43,IK,71,-31.977608,115.816597,250000,5,915000000,7,14,-65,-129,9.75,0.000000,0.000000
12:19:41.913 -> 04:19:44,IK,72,-31.977585,115.816528,250000,5,915000000,7,14,-64,-130,10.00,0.000000,0.000000
12:19:43.465 -> 04:19:46,IK,73,-31.977581,115.816498,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:19:44.975 -> 04:19:47,IK,74,-31.977560,115.816460,250000,5,915000000,7,14,-65,-130,10.00,0.000000,0.000000
12:19:46.529 -> 04:19:49,IK,75,-31.977556,115.816467,250000,5,915000000,7,14,-64,-130,10.00,0.000000,0.000000
12:19:48.037 -> 04:19:50,IK,76,-31.977547,115.816490,250000,5,915000000,7,14,-65,-94,10.00,0.000000,0.000000
12:19:49.583 -> 04:19:52,IK,77,-31.977512,115.816505,250000,5,915000000,7,14,-64,-93,10.00,0.000000,0.000000
12:19:51.120 -> 04:19:54,IK,78,-31.977503,115.816483,250000,5,915000000,7,14,-64,-130,10.25,0.000000,0.000000
12:19:52.656 -> 04:19:55,IK,79,-31.977484,115.816467,250000,5,915000000,7,14,-67,-130,10.00,0.000000,0.000000
12:19:54.164 -> 04:19:57,IK,80,-31.977484,115.816467,250000,5,915000000,7,14,-67,-131,10.00,0.000000,0.000000
12:19:55.722 -> 04:19:58,IK,81,-31.977459,115.816460,250000,5,915000000,7,14,-67,-129,9.75,0.000000,0.000000
12:19:57.231 -> 04:20:00,IK,82,-31.977459,115.816460,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:19:58.781 -> 04:20:01,IK,83,-31.977417,115.816444,250000,5,915000000,7,14,-65,-100,10.25,0.000000,0.000000
12:20:00.307 -> 04:20:03,IK,84,-31.977417,115.816444,250000,5,915000000,7,14,-65,-98,10.25,0.000000,0.000000
