12:27:12.054 -> 04:26:35,IK,0,-31.977261,115.816223,250000,5,915000000,7,10,-87,-130,10.50,0.000000,0.000000
12:27:13.573 -> 04:27:16,IK,1,-31.977272,115.816238,250000,5,915000000,7,12,-91,-130,9.75,0.000000,0.000000
12:27:15.104 -> 04:27:18,IK,2,-31.977278,115.816246,250000,5,915000000,7,12,-86,-130,10.25,0.000000,0.000000
12:27:16.650 -> 04:27:19,IK,3,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,10.25,0.000000,0.000000
12:27:18.170 -> 04:27:21,IN,4,$31⸮977278,115.816245,250000,5,915000000,7,12,-86,-130,4.25,0.000000,0.000000
12:27:19.707 -> 04:27:22,IK,5,-31.977278,115.816246,250000,5,915000000,7,12,-86,-130,10.50,0.000000,0.000000
12:27:21.229 -> 04:27:24,IK,6,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,9.75,0.000000,0.000000
12:27:22.743 -> 04:27:25,IK,7,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,10.25,0.000000,0.000000
12:27:24.280 -> 04:27:27,IK,8,-31.977278,115.816246,250000,5,915000000,7,12,-89,-130,10.25,0.000000,0.000000
12:27:25.828 -> 04:27:28,IK,9,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,10.00,0.000000,0.000000
12:27:27.363 -> 04:27:30,IK,10,-31.977278,115.816246,250000,5,915000000,7,12,-87,-130,10.00,0.000000,0.000000
12:27:28.868 -> 04:27:31,IK,11,-31.977278,115.816246,250000,5,915000000,7,12,-86,-130,10.00,0.000000,0.000000
12:27:30.409 -> 04:27:33,IK,12,-31.977278,115.816246,250000,5,915000000,7,12,-86,-130,10.00,0.000000,0.000000
12:27:31.947 -> 04:27:34,IK,13,-31.977278,115.816246,250000,5,915000000,7,12,-87,-104,9.25,0.000000,0.000000
12:27:33.477 -> 04:27:36,IK,14,-31.977278,115.816246,250000,5,915000000,7,12,-87,-130,9.50,0.000000,0.000000
12:27:35.010 -> 04:27:38,IK,15,-31.977278,115.816246,250000,5,915000000,7,12,-90,-108,9.75,0.000000,0.000000
12:27:36.519 -> 04:27:39,IK,16,-31.977278,115.816246,250000,5,915000000,7,12,-87,-104,9.75,0.000000,0.000000
12:27:38.053 -> 04:27:41,IK,17,-31.977278,115.816246,250000,5,915000000,7,12,-87,-130,10.25,0.000000,0.000000
12:27:39.585 -> 04:27:42,IK,18,-31.977278,115.816246,250000,5,915000000,7,12,-87,-116,9.75,0.000000,0.000000
12:27:41.132 -> 04:27:44,IK,19,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,9.25,0.000000,0.000000
12:27:42.664 -> 04:27:45,IK,20,-31.977278,115.816246,250000,5,915000000,7,12,-88,-131,9.75,0.000000,0.000000
12:27:44.211 -> 04:27:47,IK,21,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,10.00,0.000000,0.000000
12:27:45.728 -> 04:27:48,IK,22,-31.977278,115.816246,250000,5,915000000,7,12,-87,-110,9.75,0.000000,0.000000
12:27:47.237 -> 04:27:50,IK,23,-31.977278,115.816246,250000,5,915000000,7,12,-88,-110,10.25,0.000000,0.000000
12:27:48.801 -> 04:27:51,IK,24,-31.977278,115.816246,250000,5,915000000,7,12,-89,-111,10.00,0.000000,0.000000
12:27:50.307 -> 04:27:53,IK,25,-31.977278,115.816246,250000,5,915000000,7,12,-88,-132,9.25,0.000000,0.000000
12:27:51.853 -> 04:27:54,IN,26,-32.977278$115.816246,250000,5,915000000,7,12,-86,-130,4.00,0.000000,0.000000
12:27:53.377 -> 04:27:56,IK,27,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,10.00,0.000000,0.000000
12:27:54.907 -> 04:27:57,IK,28,-31.977278,115.816246,250000,5,915000000,7,12,-88,-131,8.25,0.000000,0.000000
12:27:56.427 -> 04:27:59,IK,29,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,10.00,0.000000,0.000000
12:27:57.969 -> 04:28:00,IK,30,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,10.00,0.000000,0.000000
12:27:59.509 -> 04:28:02,IK,31,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,9.75,0.000000,0.000000
12:28:01.045 -> 04:28:04,IK,32,-31.977278,115.816246,250000,5,915000000,7,12,-88,-110,9.50,0.000000,0.000000
12:28:02.552 -> 04:28:05,IK,33,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,9.75,0.000000,0.000000
12:28:04.087 -> 04:28:07,IK,34,-31.977278,115.816246,250000,5,915000000,7,12,-88,-130,9.75,0.000000,0.000000
