14:58:41.982 -> 06:56:32,0,-31.976954,115.816299,250000,5,915000000,7,14,-81,-130,9.50,-31.982203,115.805832
14:58:43.507 -> 06:58:43,1,-31.976957,115.816299,250000,5,915000000,7,14,-81,-129,10.00,-31.977776,115.816040
14:58:45.015 -> 06:58:44,2,-31.976957,115.816299,250000,5,915000000,7,14,-81,-130,10.00,-31.977777,115.816048
14:58:46.556 -> 06:58:46,3,-31.976946,115.816299,250000,5,915000000,7,14,-81,-129,9.75,-31.977781,115.816055
14:58:48.091 -> 06:58:48,4,-31.976954,115.816299,250000,5,915000000,7,14,-80,-106,10.00,-31.977785,115.816071
14:58:49.605 -> 06:58:48,5,-31.976973,115.816307,250000,5,915000000,7,14,-81,-129,10.00,-31.977785,115.816071
14:58:51.141 -> 06:58:51,6,-31.976973,115.816307,250000,5,915000000,7,14,-81,-105,9.75,-31.977800,115.816086
14:58:52.673 -> 06:58:51,7,-31.976976,115.816307,250000,5,915000000,7,14,-81,-130,9.75,-31.977800,115.816086
14:58:54.182 -> 06:58:54,8,-31.976976,115.816307,250000,5,915000000,7,14,-81,-106,9.75,-31.977804,115.816093
14:58:55.728 -> 06:58:54,9,-31.976992,115.816315,250000,5,915000000,7,14,-81,-106,10.00,-31.977804,115.816093
14:58:57.237 -> 06:58:57,10,-31.976992,115.816315,250000,5,915000000,7,14,-81,-106:58:57,11,-31.977041,115.8163229,10.25,-31.977810,115.816109
14:58:58.777 -> 2,250000,5,915000000,7,14,-82,-129,10.00,-31.977810,115.816109
14:59:00.315 -> 06:59:00,12,-31.977041,115.816322,250000,5,915000000,7,14,-82,-128,10.00,-31.977810,115.816124
14:59:01.841 -> 06:59:01,13,-31.977057,115.816322,250000,5,915000000,7,14,-83,-129,9.75,-31.977812,115.816132
14:59:03.344 -> 06:59:03,14,-31.977068,115.816322,250000,5,915000000,7,14,-82,-129,9.75,-31.977810,115.816139
14:59:04.873 -> 06:59:04,15,-31.977076,115.816330,250000,5,915000000,7,14,-83,-124,10.00,-31.977808,115.816147
14:59:06.400 -> 06:59:06,16,-S1.977085,1⸮5.81638,250000,5,915000000,7,14,-87,-108,5.00,-31.977810,115.816162
14:59:07.935 -> 06:59:07,17,-31.977083,115.816338,250000,5,915000000,7,14,-86,-108,9.50,-31.977812,115.816170
14:59:09.476 -> 06:59:09,18,-31.977091,115.816330,250000,5,915000000,7,14,-86,-129,10.00,-31.977816,115.816177
14:59:10.996 -> 06:59:10,19,-31.977085,115.816330,250000,5,915000000,7,14,-86,-106,9.75,-31.977823,115.816185
14:59:12.508 -> 06:59:12,20,-31.977083,115.816330,250000,5,915000000,7,14,-86,-130,9.75,-31.977835,115.816177
14:59:14.048 -> 06:59:14,21,-31.977106,115.816330,250000,5,915000000,7,14,-86,-129,10.00,-31.977846,115.816177
14:59:15.573 -> 06:59:15,22,-31.977116,115.816322,250000,5,915000000,7,14,-87,-130,9.75,-31.977854,115.816177
