12:14:34.127 -> 04:14:37,IK,37,-31.977428,115.816307,250000,5,915000000,7,12,-66,-130,12.00,0.000000,0.000000
12:14:35.675 -> 04:14:38,IK,38,-31.977425,115.816307,250000,5,915000000,7,12,-66,-130,10.50,0.000000,0.000000
12:14:37.224 -> 04:14:40,IK,39,-31.977425,115.816307,250000,5,915000000,7,12,-66,-130,10.25,0.000000,0.000000
12:14:38.714 -> 04:14:41,IK,40,-31.977430,115.816307,250000,5,915000000,7,12,-66,-98,10.75,0.000000,0.000000
12:14:40.260 -> 04:14:43,IK,41,-31.977430,115.816307,250000,5,915000000,7,12,-66,-130,10.25,0.000000,0.000000
12:14:41.781 -> 04:14:44,IK,42,-31.977428,115.816307,250000,5,915000000,7,12,-66,-130,10.25,0.000000,0.000000
12:14:43.333 -> 04:14:46,IK,43,-31.977428,115.816307,250000,5,915000000,7,12,-66,-130,12.00,0.000000,0.000000
12:14:44.859 -> 04:14:47,IK,44,-31.977432,115.816307,250000,5,915000000,7,12,-69,-130,10.00,0.000000,0.000000
12:14:46.368 -> 04:14:49,IK,45,-31.977436,115.816307,250000,5,915000000,7,12,-68,-131,9.25,0.000000,0.000000
12:14:47.931 -> 04:14:50,IK,46,-31.977438,115.816299,250000,5,915000000,7,12,-69,-130,9.25,0.000000,0.000000
12:14:49.456 -> 04:14:52,IK,47,-31.977442,115.816299,250000,5,915000000,7,12,-68,-130,9.75,0.000000,0.000000
12:14:50.975 -> 04:14:53,IK,48,-31.977451,115.816299,250000,5,915000000,7,12,-69,-130,9.75,0.000000,0.000000
12:14:52.493 -> 04:14:55,IK,49,-31.977457,115.816292,250000,5,915000000,7,12,-69,-131,10.00,0.000000,0.000000
12:14:56.052 -> 04:14:59,IK,50,-31.977468,115.816292,250000,5,915000000,7,12,-66,-130,10.50,0.000000,0.000000
12:14:57.573 -> 04:15:00,IK,51,-31.977470,115.816292,250000,5,915000000,7,14,-64,-104,9.75,0.000000,0.000000
12:14:59.100 -> 04:15:02,IK,52,-31.977476,115.816292,250000,5,915000000,7,14,-66,-130,10.25,0.000000,0.000000
12:15:00.619 -> 04:15:03,IK,53,-31.977468,115.816292,250000,5,915000000,7,14,-65,-130,10.00,0.000000,0.000000
12:15:02.155 -> 04:15:05,IK,54,-31.977468,115.816292,250000,5,915000000,7,14,-64,-130,9.75,0.000000,0.000000
12:15:03.688 -> 04:15:06,IK,55,-31.977474,115.816292,250000,5,915000000,7,14,-72,-130,10.00,0.000000,0.000000
12:15:05.232 -> 04:15:08,IK,56,-31.977474,115.816292,250000,5,915000000,7,14,-64,-130,11.50,0.000000,0.000000
12:15:06.767 -> 04:15:09,IK,57,-31.977484,115.816292,250000,5,915000000,7,14,-61,-130,9.75,0.000000,0.000000
12:15:08.301 -> 04:15:11,IK,58,-31.977484,115.816292,250000,5,915000000,7,14,-63,-96,10.00,0.000000,0.000000
12:15:09.814 -> 04:15:12,IK,59,-31.977486,115.816292,250000,5,915000000,7,14,-63,-130,10.00,0.000000,0.000000
12:15:11.355 -> 04:15:14,IK,60,-31.977486,115.816292,250000,5,915000000,7,14,-62,-130,10.00,0.000000,0.000000
12:15:12.888 -> 04:15:15,IK,61,-31.977482,115.816292,250000,5,915000000,7,14,-67,-130,10.00,0.000000,0.000000
12:15:14.404 -> 04:15:17,IK,62,-31.977476,115.816299,250000,5,915000000,7,14,-67,-131,9.50,0.000000,0.000000
12:15:15.939 -> 04:15:18,IK,63,-31.977488,115.816292,250000,5,915000000,7,14,-68,-99,9.75,0.000000,0.000000
12:15:17.455 -> 04:15:20,IK,64,-31.977488,115.816292,250000,5,915000000,7,14,-68,-99,9.50,0.000000,0.000000
12:15:19.000 -> 04:15:22,IK,65,-31.977493,115.816292,250000,5,915000000,7,14,-68,-130,9.75,0.000000,0.000000
12:15:20.550 -> 04:15:23,IK,66,-31.977495,115.816292,250000,5,915000000,7,14,-68,-130,9.75,0.000000,0.000000
12:15:22.058 -> 04:15:25,IK,67,-31.977493,115.816292,250000,5,915000000,7,14,-64,-130,10.00,0.000000,0.000000
12:15:23.607 -> 04:15:26,IK,68,-31.977489,115.816299,250000,5,915000000,7,14,-68,-102,9.50,0.000000,0.000000
12:15:25.131 -> 04:15:28,IK,69,-31.977488,115.816299,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:15:26.655 -> 04:15:29,IK,70,-31.977489,115.816299,250000,5,915000000,7,14,-65,-99,10.00,0.000000,0.000000
12:15:28.188 -> 04:15:31,IK,71,-31.977489,115.816299,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:15:29.724 -> 04:15:32,IK,72,-31.977472,115.816299,250000,5,915000000,7,14,-65,-130,9.75,0.000000,0.000000
12:15:31.273 -> 04:15:34,IK,73,-31.977472,115.816299,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:15:32.789 -> 04:15:35,IK,74,-31.977449,115.816315,250000,5,915000000,7,14,-65,-130,10.00,0.000000,0.000000
12:15:34.297 -> 04:15:37,IK,75,-31.977449,115.816315,250000,5,915000000,7,14,-65,-124,9.75,0.000000,0.000000
12:15:35.859 -> 04:15:38,IK,76,-31.977444,115.816315,250000,5,915000000,7,14,-66,-130,10.50,0.000000,0.000000
12:15:37.373 -> 04:15:40,IK,77,-31.977442,115.816315,250000,5,915000000,7,14,-67,-100,10.50,0.000000,0.000000
12:15:38.917 -> 04:15:41,IK,78,-31.977436,115.816322,250000,5,915000000,7,14,-66,-130,10.50,0.000000,0.000000
12:15:40.425 -> 04:15:43,IK,79,-31.977440,115.816322,250000,5,915000000,7,14,-67,-131,10.00,0.000000,0.000000
12:15:41.950 -> 04:15:44,IK,80,-31.977446,115.816322,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:15:43.491 -> 04:15:46,IK,81,-31.977446,115.816322,250000,5,915000000,7,14,-67,-131,10.50,0.000000,0.000000
12:15:45.030 -> 04:15:48,IK,82,-31.977444,115.816322,250000,5,915000000,7,14,-66,-90,10.00,0.000000,0.000000
12:15:46.550 -> 04:15:49,IK,83,-31.977440,115.816322,250000,5,915000000,7,14,-67,-130,10.00,0.000000,0.000000
12:15:48.083 -> 04:15:50,IK,84,-31.977440,115.816322,250000,5,915000000,7,14,-67,-92,9.75,0.000000,0.000000
12:15:49.621 -> 04:15:52,IK,85,-31.977440,115.816322,250000,5,915000000,7,14,-66,-98,10.25,0.000000,0.000000
12:15:51.151 -> 04:15:54,IK,86,-31.977440,115.816322,250000,5,915000000,7,14,-65,-98,10.00,0.000000,0.000000
12:15:52.681 -> 04:15:55,IK,87,-31.977448,115.816322,250000,5,915000000,7,14,-66,-130,9.75,0.000000,0.000000
12:15:54.209 -> 04:15:57,IK,88,-31.977448,115.816322,250000,5,915000000,7,14,-66,-98,10.00,0.000000,0.000000
12:15:55.758 -> 04:15:58,IK,89,-31.977470,115.816315,250000,5,915000000,7,14,-66,-130,9.50,0.000000,0.000000
12:15:57.293 -> 04:16:00,IK,90,-31.977470,115.816315,250000,5,915000000,7,14,-67,-98,10.00,0.000000,0.000000
12:15:58.793 -> 04:16:01,IK,91,-31.977480,115.816315,250000,5,915000000,7,14,-64,-130,9.75,0.000000,0.000000
12:16:00.326 -> 04:16:03,IK,92,-31.977480,115.816315,250000,5,915000000,7,14,-64,-94,9.75,0.000000,0.000000
12:16:01.876 -> 04:16:04,IK,93,-31.977484,115.816307,250000,5,915000000,7,14,-65,-98,10.00,0.000000,0.000000
12:16:03.383 -> 04:16:06,IK,94,-31.977484,115.816307,250000,5,915000000,7,14,-64,-130,10.25,0.000000,0.000000
12:16:04.930 -> 04:16:07,IK,95,-31.977491,115.816307,250000,5,915000000,7,14,-64,-130,9.75,0.000000,0.000000
12:16:06.458 -> 04:16:09,IK,96,-31.977495,115.816307,250000,5,915000000,7,14,-66,-130,10.00,0.000000,0.000000
12:16:08.003 -> 04:16:11,IK,97,-31.977501,115.816299,250000,5,915000000,7,14,-63,-130,9.75,0.000000,0.000000
12:16:09.518 -> 04:16:12,IK,98,-31.977505,115.816299,250000,5,915000000,7,14,-65,-130,9.75,0.000000,0.000000
12:16:11.068 -> 04:16:14,IK,99,-31.977505,115.816299,250000,5,915000000,7,14,-64,-88,9.50,0.000000,0.000000
12:16:14.581 -> 04:16:15,IK,100,-31.977514,115.816299,250000,5,915000000,7,14,-64,-130,9.75,0.000000,0.000000
12:16:16.120 -> 04:16:19,IK,101,-31.977510,115.816299,250000,5,915000000,7,10,-65,-100,10.25,0.000000,0.000000
12:16:17.650 -> 04:16:20,IK,102,-31.977518,115.816292,250000,5,915000000,7,10,-65,-130,9.75,0.000000,0.000000
12:16:19.188 -> 04:16:22,IK,103,-31.977518,115.816292,250000,5,915000000,7,10,-65,-130,10.00,0.000000,0.000000
12:16:20.697 -> 04:16:23,IK,104,-31.977535,115.816284,250000,5,915000000,7,10,-65,-130,10.50,0.000000,0.000000
12:16:22.258 -> 04:16:25,IK,105,-31.977541,115.816284,250000,5,915000000,7,10,-64,-130,10.00,0.000000,0.000000
12:16:23.767 -> 04:16:26,IK,106,-31.977543,115.816284,250000,5,915000000,7,10,-63,-130,10.25,0.000000,0.000000
12:16:25.299 -> 04:16:28,IK,107,-31.977543,115.816284,250000,5,915000000,7,10,-63,-130,10.25,0.000000,0.000000
12:16:26.852 -> 04:16:29,IK,108,-31.977545,115.816284,250000,5,915000000,7,10,-63,-130,10.25,0.000000,0.000000
12:16:28.356 -> 04:16:31,IK,109,-31.977541,115.816284,250000,5,915000000,7,10,-64,-130,10.50,0.000000,0.000000
12:16:29.888 -> 04:16:32,IK,110,-31.977535,115.816292,250000,5,915000000,7,10,-63,-131,10.25,0.000000,0.000000
12:16:31.426 -> 04:16:34,IK,111,-31.977537,115.816292,250000,5,915000000,7,10,-64,-130,7.25,0.000000,0.000000
12:16:32.968 -> 04:16:35,IK,112,-31.977545,115.816284,250000,5,915000000,7,10,-63,-130,10.25,0.000000,0.000000
12:16:34.483 -> 04:16:37,IK,113,-31.977549,115.816284,250000,5,915000000,7,10,-63,-130,10.00,0.000000,0.000000
12:16:36.014 -> 04:16:38,IK,114,-31.977541,115.816292,250000,5,915000000,7,10,-63,-102,10.00,0.000000,0.000000
12:16:37.557 -> 04:16:40,IK,115,-31.977541,115.816292,250000,5,915000000,7,10,-64,-130,9.75,0.000000,0.000000
12:16:39.093 -> 04:16:42,IK,116,-31.977551,115.816292,250000,5,915000000,7,10,-63,-130,9.50,0.000000,0.000000
12:16:40.597 -> 04:16:43,IK,117,-31.977556,115.816292,250000,5,915000000,7,10,-64,-130,10.00,0.000000,0.000000
12:16:42.131 -> 04:16:44,IK,118,-31.977556,115.816292,250000,5,915000000,7,10,-63,-130,10.00,0.000000,0.000000
12:16:43.675 -> 04:16:46,IK,119,-31.977562,115.816292,250000,5,915000000,7,10,-63,-93,9.75,0.000000,0.000000
12:16:45.204 -> 04:16:48,IK,120,-31.977562,115.816292,250000,5,915000000,7,10,-63,-130,9.75,0.000000,0.000000
12:16:46.722 -> 04:16:49,IK,121,-31.977562,115.816292,250000,5,915000000,7,10,-63,-131,9.50,0.000000,0.000000
12:16:48.283 -> 04:16:51,IK,122,-31.977562,115.816292,250000,5,915000000,7,10,-63,-130,9.75,0.000000,0.000000
12:16:49.823 -> 04:16:52,IK,123,-31.977551,115.816292,250000,5,915000000,7,10,-63,-130,10.00,0.000000,0.000000
12:16:51.331 -> 04:16:54,IK,124,-31.977551,115.816292,250000,5,915000000,7,10,-62,-130,9.50,0.000000,0.000000
12:16:52.866 -> 04:16:55,IK,125,-31.977547,115.816292,250000,5,915000000,7,10,-70,-100,9.50,0.000000,0.000000
12:16:54.397 -> 04:16:57,IK,126,-31.977545,115.816299,250000,5,915000000,7,10,-63,-130,9.75,0.000000,0.000000
12:16:55.914 -> 04:16:58,IK,127,-31.977533,115.816299,250000,5,915000000,7,10,-62,-98,10.00,0.000000,0.000000
12:16:57.443 -> 04:17:00,IK,128,-31.977528,115.816299,250000,5,915000000,7,10,-63,-130,10.00,0.000000,0.000000
12:16:58.982 -> 04:17:01,IK,129,-31.977510,115.816307,250000,5,915000000,7,10,-62,-130,10.00,0.000000,0.000000
12:17:00.512 -> 04:17:03,IK,130,-31.977501,115.816307,250000,5,915000000,7,10,-63,-130,9.75,0.000000,0.000000
12:17:02.050 -> 04:17:05,IK,131,-31.977484,115.816315,250000,5,915000000,7,10,-62,-130,10.00,0.000000,0.000000
12:17:03.596 -> 04:17:06,IK,132,-31.977480,115.816315,250000,5,915000000,7,10,-63,-130,10.00,0.000000,0.000000
12:17:05.096 -> 04:17:08,IK,133,-31.977459,115.816322,250000,5,915000000,7,10,-62,-131,10.00,0.000000,0.000000
12:17:06.664 -> 04:17:09,IK,134,-31.977451,115.816330,250000,5,915000000,7,10,-63,-130,9.50,0.000000,0.000000
12:17:08.155 -> 04:17:11,IK,135,-31.977451,115.816330,250000,5,915000000,7,10,-63,-130,9.75,0.000000,0.000000
12:17:09.688 -> 04:17:12,IK,136,-31.977451,115.816330,250000,5,915000000,7,10,-62,-98,9.75,0.000000,0.000000
12:17:11.229 -> 04:17:14,IK,137,-31.977451,115.816330,250000,5,915000000,7,10,-63,-98,9.50,0.000000,0.000000
12:17:12.776 -> 04:17:15,IK,138,-31.977440,115.816330,250000,5,915000000,7,10,-62,-130,9.75,0.000000,0.000000
12:17:14.297 -> 04:17:17,IK,139,-31.977440,115.816330,250000,5,915000000,7,10,-63,-130,9.50,0.000000,0.000000
12:17:15.851 -> 04:17:18,IK,140,-31.977440,115.816330,250000,5,915000000,7,10,-62,-130,9.50,0.000000,0.000000
12:17:17.375 -> 04:17:20,IK,141,-31.977440,115.816330,250000,5,915000000,7,10,-62,-132,9.50,0.000000,0.000000
12:17:18.885 -> 04:17:21,IK,142,-31.977449,115.816322,250000,5,915000000,7,10,-62,-96,10.00,0.000000,0.000000
12:17:20.434 -> 04:17:23,IK,143,-31.977451,115.816322,250000,5,915000000,7,10,-62,-130,10.00,0.000000,0.000000
12:17:21.947 -> 04:17:24,IK,144,-31.977457,115.816322,250000,5,915000000,7,10,-64,-130,10.25,0.000000,0.000000
12:17:23.475 -> 04:17:26,IK,145,-31.977463,115.816315,250000,5,915000000,7,10,-63,-130,10.00,0.000000,0.000000
12:17:24.996 -> 04:17:28,IK,146,-31.977470,115.816315,250000,5,915000000,7,10,-68,-102,10.00,0.000000,0.000000
12:17:26.534 -> 04:17:29,IK,147,-31.977474,115.816315,250000,5,915000000,7,10,-64,-98,10.00,0.000000,0.000000
12:17:28.072 -> 04:17:31,IK,148,-31.977484,115.816307,250000,5,915000000,7,10,-63,-130,10.00,0.000000,0.000000
12:17:29.618 -> 04:17:32,IK,149,-31.977484,115.816307,250000,5,915000000,7,10,-63,-130,9.75,0.000000,0.000000
